isReply,replyTo,initialTweet,tweetDate,twitterId,handle,text,profileUser,name,tweetLink,timestamp,query,type
true,@8niff,https://twitter.com/8niff/status/1203966113102651393,Wed Dec 11 09:57:06 +0000 2019,1272828978,boltapp,"@8niff Hi Jennifer,

Sorry to hear about the issue. Please advise your friend to submit a lost item case to us via in-app messaging and we will get back to her as soon as possible.",https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1204701634728792064,2020-07-07T16:31:35.210Z,https://twitter.com/boltapp,tweets-replies
true,@JeremyDruker,https://twitter.com/JeremyDruker/status/1203792182131462147,Wed Dec 11 08:53:09 +0000 2019,1272828978,boltapp,"@JeremyDruker Hello Jeremy, thank you for reaching out to us. Please send a DM so we can address this.",https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1204685540496424960,2020-07-07T16:31:35.210Z,https://twitter.com/boltapp,tweets-replies
true,@grlinmedia,https://twitter.com/grlinmedia/status/1203641490272071680,Wed Dec 11 08:35:08 +0000 2019,1272828978,boltapp,@grlinmedia Hello. Kindly DM us your phone number linked to our app for further assistance. Please also see this link for possible solutions: https://t.co/JMM48jPgur,https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1204681006248271872,2020-07-07T16:31:35.210Z,https://twitter.com/boltapp,tweets-replies
true,@just_georgette,https://twitter.com/just_georgette/status/1203697551217700864,Wed Dec 11 08:25:27 +0000 2019,1272828978,boltapp,"@just_georgette Hello, thank you for reaching out to us. Please DM us your phone number linked to the app and proof of this debit so we can address this.",https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1204678571681296384,2020-07-07T16:31:35.210Z,https://twitter.com/boltapp,tweets-replies
,,,Tue Dec 10 22:03:04 +0000 2019,860309012,MandyG93,Trying to download @boltapp but keep getting an error message that my email address in incorrect when I try to sign up. It's my email address?! It's definitely correct. Anyone else had this issue?,https://twitter.com/MandyG93,Amanda Greenwell,https://twitter.com/MandyG93/status/1204521941291470856,2020-07-07T16:31:35.210Z,https://twitter.com/boltapp,tweets-replies
true,@Ileriayooo,https://twitter.com/Ileriayooo/status/1203662897395699712,Tue Dec 10 09:23:08 +0000 2019,1272828978,boltapp,"@Ileriayodavid Hello, thank you for reaching out to us. Please DM us your phone number linked to the app and proof of these debits so we can assist.",https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1204330697013518336,2020-07-07T16:31:35.210Z,https://twitter.com/boltapp,tweets-replies
true,@mokhine,https://twitter.com/mokhine/status/1204030485212598272,Mon Dec 09 15:35:40 +0000 2019,1272828978,boltapp,@mokhine Good day. Please send us a DM with your phone number linked to the application as well as the date and time of the trip so we can look into it further.,https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1204062060948144129,2020-07-07T16:31:35.210Z,https://twitter.com/boltapp,tweets-replies
true,@sehume_,https://twitter.com/sehume_/status/1203270797374218242,Mon Dec 09 15:31:13 +0000 2019,1272828978,boltapp,"@Curvy_Neo @villigm Hello!

We are really sorry to hear about this.😔
Our drivers have been informed to keep their phones connected at all times.

On a side note, it can be seen that you have already contacted us via application. Therefore, please wait patiently, we will be in touch ASAP. 😊",https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1204060939965865986,2020-07-07T16:31:35.210Z,https://twitter.com/boltapp,tweets-replies
true,@sandrahhh__,https://twitter.com/sandrahhh__/status/1204017131215630338,Mon Dec 09 13:30:12 +0000 2019,66650562,mokhine,@sandrahhh__ They charge our cards before we even get inside the car! Imagine starting a ride while I’m waiting for the driver outside! @Boltapp_za  @boltapp does not have a way to report this while it’s happening! https://t.co/85GYqkz3IS,https://twitter.com/mokhine,ᴘ ʀ ɪ ɴ ᴄ ᴇ s s,https://twitter.com/mokhine/status/1204030485212598272,2020-07-07T16:31:35.210Z,https://twitter.com/boltapp,tweets-replies
,,,Mon Dec 09 12:37:08 +0000 2019,464864478,sandrahhh__,"okay, let me try. *clears throat*

i ride with bolt in fear because bolt drivers are notoriously abusive and i'm not sure if I'll make it to my destination unharmed",https://twitter.com/sandrahhh__,has anyone seen my slippers?,https://twitter.com/sandrahhh__/status/1204017131215630338,2020-07-07T16:31:35.210Z,https://twitter.com/boltapp,tweets-replies
,,,Mon Dec 09 11:24:55 +0000 2019,2802306051,Boltapp_za,"Tell us what city you ride in and win🎉
⁣⁣⁣
How?⁣⁣⁣
1) Complete this sentence "" I ride with Bolt in ___⁣⁣in the replies
2) Find your city twin or let them find you 👫⁣⁣

and be 1 of 4 people to win R400. We will announce on 19.12.19⁣⁣
#BoltInSouthAfrica⁣ https://t.co/9U5wE1YNUj",https://twitter.com/Boltapp_za,Bolt South Africa (Taxify),https://twitter.com/Boltapp_za/status/1203998957908713472,2020-07-07T16:31:35.210Z,https://twitter.com/boltapp,tweets-replies
true,@chaplinez70,https://twitter.com/chaplinez70/status/1203773619224096771,Mon Dec 09 09:25:08 +0000 2019,1272828978,boltapp,@chaplinez70 Hello! We have responded to your messages in the DMs; please check.,https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1203968814972620800,2020-07-07T16:31:35.210Z,https://twitter.com/boltapp,tweets-replies
true,@chaplinez70,https://twitter.com/chaplinez70/status/1203769170988584960,Mon Dec 09 09:23:09 +0000 2019,1272828978,boltapp,"@chaplinez70 Hello, we have responded to your messages in the DMs; please check.",https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1203968313098932225,2020-07-07T16:31:35.210Z,https://twitter.com/boltapp,tweets-replies
,,,Mon Dec 09 09:14:24 +0000 2019,3426263873,8niff,"@boltapp London, pls help!My colleague needs to know whether she left her bag in your car - driver: Mabel,Thursday 11pm-ish.Driver not responding to voicemail/Bolt support.Need another plan.Passenger name is Kate. Pls check your records for deets.",https://twitter.com/8niff,Jennifer Talbott,https://twitter.com/8niff/status/1203966113102651393,2020-07-07T16:31:35.210Z,https://twitter.com/boltapp,tweets-replies
true,@boltapp,https://twitter.com/boltapp/status/542687903269535744,Sun Dec 08 21:43:16 +0000 2019,431734677,JeremyDruker,@boltapp How can you leave a comment after rating the driver? I didn't see until too late that I could leave a comment,https://twitter.com/JeremyDruker,Jeremy Druker,https://twitter.com/JeremyDruker/status/1203792182131462147,2020-07-07T16:31:35.210Z,https://twitter.com/boltapp,tweets-replies
,,,Sun Dec 08 20:29:30 +0000 2019,139301178,chaplinez70,@boltapp . This is my invoice. Driver has my phone in his car. Not taking my calls which have been incessant since I forgot my phone in his car. I need to get in touch with him before he loses my phone. https://t.co/WZagLsHVma,https://twitter.com/chaplinez70,CharlieLeaks,https://twitter.com/chaplinez70/status/1203773619224096771,2020-07-07T16:31:35.210Z,https://twitter.com/boltapp,tweets-replies
,,,Sun Dec 08 20:11:49 +0000 2019,139301178,chaplinez70,@boltapp driver who dropped me of minutes ago has my phone in his car and isn't taking my calls. His name is Anune. picked me up from the airport to Ajah today at 6pm. My name is Charles Anazodo.,https://twitter.com/chaplinez70,CharlieLeaks,https://twitter.com/chaplinez70/status/1203769170988584960,2020-07-07T16:31:35.210Z,https://twitter.com/boltapp,tweets-replies
true,@NicoleRaquel_D,https://twitter.com/NicoleRaquel_D/status/1203107065364983808,Sun Dec 08 16:33:11 +0000 2019,1272828978,boltapp,"@NicoleRaquel_D Thank you, 
We are on it!",https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1203714147415928838,2020-07-07T16:31:35.210Z,https://twitter.com/boltapp,tweets-replies
true,@chris___old,https://twitter.com/chris___old/status/1203016392464879616,Sun Dec 08 16:17:14 +0000 2019,1272828978,boltapp,@chris___old Hi. Please send us a direct message with more details to look into your account and assist further.,https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1203710134779891712,2020-07-07T16:31:35.210Z,https://twitter.com/boltapp,tweets-replies
true,@NicoleRaquel_D,https://twitter.com/NicoleRaquel_D/status/1203107065364983808,Sun Dec 08 16:15:50 +0000 2019,1272828978,boltapp,"@NicoleRaquel_D 
Thank you for reaching out. Please send us a direct message with more details to look into your account and assist further.",https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1203709781325832192,2020-07-07T16:31:35.210Z,https://twitter.com/boltapp,tweets-replies
,,,Sun Dec 08 15:27:14 +0000 2019,793941452934049792,just_georgette,@boltapp I need to raise a serious complaint about your driver who threw me out of him car as he claimed the ride was cancelled while on the trip. I’d rather not put his personal details on Twitter so I need a reply immediately.,https://twitter.com/just_georgette,GEORGETTE | JUST THE TIP POD,https://twitter.com/just_georgette/status/1203697551217700864,2020-07-07T16:31:35.210Z,https://twitter.com/boltapp,tweets-replies
true,@HastonOliveira,https://twitter.com/HastonOliveira/status/1202306510153535494,Sun Dec 08 15:20:06 +0000 2019,1272828978,boltapp,"@HastonOliveira Good day,

Thanks for reaching out with your question.

Unfortunately, Bolt does not allow pre-booking. However, we believe that Bolt is reliable enough to ensure that a ride is available just a few minutes away.",https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1203695757909512192,2020-07-07T16:31:35.210Z,https://twitter.com/boltapp,tweets-replies
true,@puneetmitra,https://twitter.com/puneetmitra/status/1202797129615519745,Sun Dec 08 14:41:15 +0000 2019,1272828978,boltapp,"@puneetmitra Good day,

Sorry to hear about your bad experience. Please send us a direct message with more details to look into your account and assist further.",https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1203685980592640001,2020-07-07T16:31:35.210Z,https://twitter.com/boltapp,tweets-replies
,,,Sun Dec 08 13:09:32 +0000 2019,294137154,Ileriayooo,"Dear @boltapp,

I got some unauthorized charges, how do I resolve these issues please.",https://twitter.com/Ileriayooo,Ileri...,https://twitter.com/Ileriayooo/status/1203662897395699712,2020-07-07T16:31:35.210Z,https://twitter.com/boltapp,tweets-replies
,,,Sun Dec 08 11:44:28 +0000 2019,59439524,grlinmedia,@boltapp guys can you help to trying to add a card to my account it’s not working,https://twitter.com/grlinmedia,LoveLyLinz,https://twitter.com/grlinmedia/status/1203641490272071680,2020-07-07T16:31:35.210Z,https://twitter.com/boltapp,tweets-replies
true,@Les_TheGreat,https://twitter.com/Les_TheGreat/status/1202311163515674624,Sat Dec 07 21:55:09 +0000 2019,1272828978,boltapp,"@Les_TheGreat Hello,

Sorry to hear about the issue. Please send us a direct message with further details to look into it and assist you with this matter.",https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1203432783944863745,2020-07-07T16:31:35.210Z,https://twitter.com/boltapp,tweets-replies
true,@thejosephdon,https://twitter.com/thejosephdon/status/1202171208688656389,Sat Dec 07 20:47:25 +0000 2019,1272828978,boltapp,@Joseph_Jay_Don Sorry to hear that. Please send us a direct message with the phone number linked to your account to look into this matter and assist further.,https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1203415741049036801,2020-07-07T16:31:35.210Z,https://twitter.com/boltapp,tweets-replies
true,@ianfreeman,https://twitter.com/ianfreeman/status/1202012619630153733,Sat Dec 07 20:37:10 +0000 2019,1272828978,boltapp,@ianfreeman Thank you. We are on it.,https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1203413161325531138,2020-07-07T16:31:35.210Z,https://twitter.com/boltapp,tweets-replies
true,@LWalshMusic,https://twitter.com/LWalshMusic/status/1202629348446154758,Sat Dec 07 20:29:17 +0000 2019,1272828978,boltapp,"@LWalshMusic Hi Lauren,

Thank you for reaching out.  Please send us a direct message with the phone number linked to your account to look into it and assist further.",https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1203411175179988994,2020-07-07T16:31:35.210Z,https://twitter.com/boltapp,tweets-replies
,,,Sat Dec 07 00:20:51 +0000 2019,201611823,NicoleRaquel_D,I booked a car when it said £21-£25 and I just look at true receipt and I’ve been charged £75 this is not cool!!!! @boltapp how can I fix this?,https://twitter.com/NicoleRaquel_D,Nicole Raquel Dennis,https://twitter.com/NicoleRaquel_D/status/1203107065364983808,2020-07-07T16:31:35.210Z,https://twitter.com/boltapp,tweets-replies
,,,Fri Dec 06 18:20:33 +0000 2019,20316884,chris___old,@boltapp hi Bolt. Why did my £10 promo disappear when I took my first ride? 😁 I paid full whack in the end.,https://twitter.com/chris___old,Chris O,https://twitter.com/chris___old/status/1203016392464879616,2020-07-07T16:31:35.210Z,https://twitter.com/boltapp,tweets-replies
,,,Fri Dec 06 03:49:17 +0000 2019,232007781,puneetmitra,@boltapp why do I have an authorisation on my account for a journey I didn't take? The driver didn't turn up and I went to @Uber instead.,https://twitter.com/puneetmitra,Puneet Mitra,https://twitter.com/puneetmitra/status/1202797129615519745,2020-07-07T16:31:35.210Z,https://twitter.com/boltapp,tweets-replies
,,,Thu Dec 05 16:42:35 +0000 2019,253716029,LWalshMusic,@boltapp why did you take £28 from me via Apple Pay and then my receipt now says £33.50 ???,https://twitter.com/LWalshMusic,lauren walsh,https://twitter.com/LWalshMusic/status/1202629348446154758,2020-07-07T16:31:35.210Z,https://twitter.com/boltapp,tweets-replies
,,,Wed Dec 04 19:38:13 +0000 2019,242025526,Les_TheGreat,I don't know if I left my charger in the @boltapp I took this afternoon or I left it in the office 😭,https://twitter.com/Les_TheGreat,L.E.M.N ™,https://twitter.com/Les_TheGreat/status/1202311163515674624,2020-07-07T16:31:35.210Z,https://twitter.com/boltapp,tweets-replies
,,,Wed Dec 04 19:19:44 +0000 2019,322710904,HastonOliveira,@boltapp is there a way to schedule a ride for later? I loved that woth Uber. Didn’t have to do so until today on bolt. Have to leave work straight into a party. So super useful if I can,https://twitter.com/HastonOliveira,Haston Oliveira,https://twitter.com/HastonOliveira/status/1202306510153535494,2020-07-07T16:31:35.210Z,https://twitter.com/boltapp,tweets-replies
,,,Wed Dec 04 10:22:06 +0000 2019,724324515820494848,thejosephdon,"If you're using @boltapp for the first time, don't use card trip.

They will debit you and your bank won't refund you or make you go through stress so that you can forget the money.",https://twitter.com/thejosephdon,Joseph Don,https://twitter.com/thejosephdon/status/1202171208688656389,2020-07-07T16:31:35.210Z,https://twitter.com/boltapp,tweets-replies
,,,Sun Dec 01 13:45:13 +0000 2019,1272828978,boltapp,"We've got you covered London. 🇬🇧

@guardiannews put the city's ride-hailing apps to the test and Bolt came out on top. 🚗 🏆 

https://t.co/HPpHvC6577

#ridehailing #boltlondon #London",https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1201135164795039744,2020-07-07T16:31:35.210Z,https://twitter.com/boltapp,tweets-replies
,,,Thu Mar 07 10:59:29 +0000 2019,95004270,villigm,"We've expanded from 🚕 to 🚙🏍🛴 in the last 5 years and now we have a name that reflects our mission – Bolt. Building a future where transport is fast and electric, regardless of whether the vehicle is big or small.⚡️

PS: We're hiring! https://t.co/a1HRY5fGV2",https://twitter.com/villigm,Markus Villig,https://twitter.com/villigm/status/1103611118352846848,2020-07-07T16:31:35.210Z,https://twitter.com/boltapp,tweets-replies
,,,Wed Dec 10 14:30:53 +0000 2014,1272828978,boltapp,"Always rate your taxi driver after finishing the ride. 
We can reward or take out incompetent drivers, with a... http://t.co/4XIOSz80y3",https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/542687903269535744,2020-07-07T16:31:35.210Z,https://twitter.com/boltapp,tweets-replies
true,@ianfreeman,https://twitter.com/ianfreeman/status/1202012619630153733,Sat Dec 07 14:23:07 +0000 2019,1272828978,boltapp,"@ianfreeman We are truly sorry and do apologize for your experience, but in order for us to be able to check your account and take any further actions, we require your phone number/email address linked to your account, which is why we ask to please send a DM with these details.",https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1203319027315163136,2020-07-07T16:31:35.212Z,https://twitter.com/boltapp,tweets-replies
true,@edelgado2012,https://twitter.com/edelgado2012/status/1202653026688749568,Fri Dec 06 20:39:10 +0000 2019,1272828978,boltapp,"@edelgado2012 ¡Hola, Enrique! Por favor, envíanos un correo a: support@bolt.eu para poder ayudarte a actualizar tu documento. :)",https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1203051274440187904,2020-07-07T16:31:35.212Z,https://twitter.com/boltapp,tweets-replies
,,,Thu Dec 05 18:16:40 +0000 2019,536837074,edelgado2012,@boltapp requiero apoyo para subir póliza actual,https://twitter.com/edelgado2012,ENRIQUE DELGADO,https://twitter.com/edelgado2012/status/1202653026688749568,2020-07-07T16:31:35.212Z,https://twitter.com/boltapp,tweets-replies
true,@mstr_f_pppts,https://twitter.com/mstr_f_pppts/status/1202180431879249920,Wed Dec 04 15:31:06 +0000 2019,1272828978,boltapp,"@mstr_f_pppts Мы уже ответили на ваш запрос. Просим вас написать нам в приложении, чтобы мы могли оперативно помочь.",https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1202248974704500738,2020-07-07T16:31:35.212Z,https://twitter.com/boltapp,tweets-replies
true,@Sacha__Moon,https://twitter.com/Sacha__Moon/status/1202139784287838208,Wed Dec 04 13:57:22 +0000 2019,1272828978,boltapp,"@Sacha__Moon Thank you for reaching out to us with this information! We sincerely apologise for this bad experience with one of our drivers. To look into this and assist further, please send a direct message with the phone number linked to your account.

Thank you.",https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1202225383459971072,2020-07-07T16:31:35.212Z,https://twitter.com/boltapp,tweets-replies
true,@mevanwe,https://twitter.com/mevanwe/status/1201980748313616384,Wed Dec 04 12:55:51 +0000 2019,1272828978,boltapp,"@mevanwe Hi,

Please send us a direct message here to follow-up with this matter. 

Thank you.",https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1202209902229442560,2020-07-07T16:31:35.213Z,https://twitter.com/boltapp,tweets-replies
true,@JoaoTDuarte,https://twitter.com/JoaoTDuarte/status/1201617548871122944,Wed Dec 04 12:29:50 +0000 2019,1272828978,boltapp,"@JoaoTDuarte Obrigada pela pergunta. As ligações entre passageiros e motoristas são feitas através da app, sem que nenhum dos contactos seja divulgado.",https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1202203354870538241,2020-07-07T16:31:35.212Z,https://twitter.com/boltapp,tweets-replies
true,@natasja_fourie,https://twitter.com/natasja_fourie/status/1201874817051451394,Wed Dec 04 11:57:08 +0000 2019,1272828978,boltapp,"@natasja_fourie Hi, please note that this may be due to the route taken and time taken o the destination. Please DM us the number linked to your app, so we can look into the order and assist.",https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1202195124375183360,2020-07-07T16:31:35.212Z,https://twitter.com/boltapp,tweets-replies
true,@ianfreeman,https://twitter.com/ianfreeman/status/1202012619630153733,Wed Dec 04 11:51:51 +0000 2019,1272828978,boltapp,@ianfreeman We are sorry to hear about your bad experience. Please send us a direct message to look into this matter and assist you further.,https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1202193795854557184,2020-07-07T16:31:35.212Z,https://twitter.com/boltapp,tweets-replies
true,@guevaristdoctor,https://twitter.com/guevaristdoctor/status/1201815547299676160,Wed Dec 04 11:37:42 +0000 2019,1272828978,boltapp,@guevaristdoctor Good day. Please let us know what issue you are experiencing so we can assist.,https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1202190236970819585,2020-07-07T16:31:35.212Z,https://twitter.com/boltapp,tweets-replies
true,@mstr_f_pppts,https://twitter.com/mstr_f_pppts/status/1202179607329419264,Wed Dec 04 10:58:45 +0000 2019,778013803,mstr_f_pppts,"Я пишу в службу поддержки @rocketbank 
Которая, вау, работает, и вау, отвечает ЗА 10 БЛЯТЬ СЕКУНД, в отличии от вас, @boltapp у вас там один работник на всех, или как?
они мне сразу высылают квитанцию, на почту, говорят «деньги списаны, а не заморожены, возврат оформлен не был»",https://twitter.com/mstr_f_pppts,субъективный выпердыш,https://twitter.com/mstr_f_pppts/status/1202180431879249920,2020-07-07T16:31:35.213Z,https://twitter.com/boltapp,tweets-replies
,,,Wed Dec 04 10:51:52 +0000 2019,778013803,mstr_f_pppts,"Окей
Меня заебал @boltapp 
Служба поддержки у них отвечает примерно через сутки 
Ситуация такая:
Списали деньги, без объяснений, ни с того, ни с сего. 
Служба поддержки уверяет меня, что они заморозили деньги, для проверки платежеспособности моей карты",https://twitter.com/mstr_f_pppts,субъективный выпердыш,https://twitter.com/mstr_f_pppts/status/1202178700546052097,2020-07-07T16:31:35.213Z,https://twitter.com/boltapp,tweets-replies
true,@tulia_esme,https://twitter.com/tulia_esme/status/1201872612374274057,Wed Dec 04 10:43:08 +0000 2019,1272828978,boltapp,@tulia_esme Really sorry to hear that. Please send us a direct message to be able to check our records and follow-up on this.,https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1202176502873362434,2020-07-07T16:31:35.213Z,https://twitter.com/boltapp,tweets-replies
true,@donnabestlondon,https://twitter.com/donnabestlondon/status/1201829538126290944,Wed Dec 04 10:01:43 +0000 2019,1272828978,boltapp,"@donnabestlondon Hi Donna,

Thank you for reaching out. Kindly, send us a direct message with the phone number that is linked to your account to assist you with this matter.",https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1202166080896196608,2020-07-07T16:31:35.212Z,https://twitter.com/boltapp,tweets-replies
true,@kullypaul,https://twitter.com/kullypaul/status/1201550363586809856,Wed Dec 04 09:57:47 +0000 2019,1272828978,boltapp,"@kullypaul We checked our inbox and haven't received your message here. If you have sent an in-app message, please wait for our support agents to get back to you. You can also give us a call on +44 808 169 8818.",https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1202165091787034624,2020-07-07T16:31:35.212Z,https://twitter.com/boltapp,tweets-replies
true,@kullypaul,https://twitter.com/kullypaul/status/1201550363586809856,Wed Dec 04 08:57:07 +0000 2019,1272828978,boltapp,@kullypaul Sorry to hear about your unpleasant experience. We are continuously adding new vehicles avoid such incidents.  Thank you for your feedback.,https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1202149824071634944,2020-07-07T16:31:35.213Z,https://twitter.com/boltapp,tweets-replies
true,@SehumeRobert,https://twitter.com/SehumeRobert/status/1201739364239388678,Wed Dec 04 08:49:31 +0000 2019,1272828978,boltapp,"@SehumeRobert Hi Robert,

Sorry to hear about the issue with your account. Please send us a direct message with the phone number linked to your account to look into it and assist further.",https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1202147910474973184,2020-07-07T16:31:35.212Z,https://twitter.com/boltapp,tweets-replies
,,,Wed Dec 04 08:25:10 +0000 2019,1272828978,boltapp,"@LivvyJones2721 Hi Olivia,

Could you please send a direct message here with the phone number linked to your account to look into it and assist further.",https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1202141781892255744,2020-07-07T16:31:35.213Z,https://twitter.com/boltapp,tweets-replies
true,@Lydia_R_M,https://twitter.com/Lydia_R_M/status/1201600402564812800,Wed Dec 04 07:47:05 +0000 2019,1272828978,boltapp,@Lydia_R_M Thank you for reaching out. Please send us a direct message with the phone number linked to your account and the details of these charges to investigate.,https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1202132200227037184,2020-07-07T16:31:35.212Z,https://twitter.com/boltapp,tweets-replies
,,,Wed Dec 04 07:11:09 +0000 2019,1272828978,boltapp,@jodietucker2 So sorry to hear about the issue experienced.  Please send a direct message with your Bolt account details to look into it and assist you further.,https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1202123156112035840,2020-07-07T16:31:35.213Z,https://twitter.com/boltapp,tweets-replies
,,,Tue Dec 03 21:45:16 +0000 2019,232503557,mevanwe,"@boltapp Hello , fab app btw ! I had an email about 45% off so booked a bolt and there was not 45%off ? Help much appreciated 👌",https://twitter.com/mevanwe,L Dubs,https://twitter.com/mevanwe/status/1201980748313616384,2020-07-07T16:31:35.213Z,https://twitter.com/boltapp,tweets-replies
true,@Cmiizzle,https://twitter.com/Cmiizzle/status/1201797608508928000,Tue Dec 03 15:29:25 +0000 2019,1272828978,boltapp,"@Cmiizzle Hello Mimi, we received your messages in our DMs regarding this query. Please check for our response.",https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1201886162832502784,2020-07-07T16:31:35.212Z,https://twitter.com/boltapp,tweets-replies
true,@super_marek,https://twitter.com/super_marek/status/1201158026503360512,Tue Dec 03 14:45:12 +0000 2019,1272828978,boltapp,"@super_marek Hi Marek,

Please send us a direct message with the phone number linked to your account to look into it.",https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1201875034098339840,2020-07-07T16:31:35.213Z,https://twitter.com/boltapp,tweets-replies
,,,Tue Dec 03 14:44:20 +0000 2019,4502106441,natasja_fourie,@boltapp  again your actual pricing is more than the quote https://t.co/hZEz23S27d,https://twitter.com/natasja_fourie,Natasja Fourie,https://twitter.com/natasja_fourie/status/1201874817051451394,2020-07-07T16:31:35.213Z,https://twitter.com/boltapp,tweets-replies
true,@Nthatodube,https://twitter.com/Nthatodube/status/1201414247755976704,Tue Dec 03 14:39:31 +0000 2019,1272828978,boltapp,@Nthatodube Thank you for reaching out. Please send us a direct message to look into this matter and assist further.,https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1201873605602271234,2020-07-07T16:31:35.212Z,https://twitter.com/boltapp,tweets-replies
,,,Tue Dec 03 14:35:35 +0000 2019,620179983,tulia_esme,"@boltapp HAVE THE WORSTT CUSTOMER SERVICE , they are rude and they are highly incompetent.",https://twitter.com/tulia_esme,.,https://twitter.com/tulia_esme/status/1201872612374274057,2020-07-07T16:31:35.212Z,https://twitter.com/boltapp,tweets-replies
true,@MissQueenieJ,https://twitter.com/MissQueenieJ/status/1201418804795969538,Tue Dec 03 14:33:19 +0000 2019,1272828978,boltapp,"@MissQueenieJ Hi,

We have already responded to your direct message. Please check it and let us know if you have further questions.",https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1201872044067086336,2020-07-07T16:31:35.212Z,https://twitter.com/boltapp,tweets-replies
,,,Tue Dec 03 11:44:25 +0000 2019,808847592104849409,donnabestlondon,"@boltapp some of your drivers don't care to stop outside the customers address, I have a disability and am often carrying heavy bags, is it too much to ask for more consideration for my money?",https://twitter.com/donnabestlondon,Donna Best 🇵🇸 😻👵,https://twitter.com/donnabestlondon/status/1201829538126290944,2020-07-07T16:31:35.213Z,https://twitter.com/boltapp,tweets-replies
true,@guevaristdoctor,https://twitter.com/guevaristdoctor/status/1201815544753614851,Tue Dec 03 10:48:49 +0000 2019,598114217,guevaristdoctor,I don't know if I'll ever use your services again but so far @boltapp has been good...,https://twitter.com/guevaristdoctor,#Sebata🇿🇦🇨🇺,https://twitter.com/guevaristdoctor/status/1201815547299676160,2020-07-07T16:31:35.212Z,https://twitter.com/boltapp,tweets-replies
,,,Tue Dec 03 10:48:49 +0000 2019,598114217,guevaristdoctor,"@Uber_RSA so over the weekend for the first time I thought I should try your services, first ride which was in the afternoon was good... I don't know what happened to the second trip. Driver came and literally told us he doesn't want to take us...other cars just didn't pitch up",https://twitter.com/guevaristdoctor,#Sebata🇿🇦🇨🇺,https://twitter.com/guevaristdoctor/status/1201815544753614851,2020-07-07T16:31:35.213Z,https://twitter.com/boltapp,tweets-replies
true,@Cmiizzle,https://twitter.com/Cmiizzle/status/1201797608508928000,Tue Dec 03 09:59:09 +0000 2019,1272828978,boltapp,"@Cmiizzle Hello Mimi, thank you for bringing this to us. Please DM us the phone number linked to your account so we can look into this.",https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1201803048827465728,2020-07-07T16:31:35.212Z,https://twitter.com/boltapp,tweets-replies
,,,Tue Dec 03 07:39:08 +0000 2019,1272828978,boltapp,"@jodietucker2 Hi Jodie,

Sorry to hear about your bad experience. Please send us a direct message with the phone number linked to your account to look into your account and assist further.",https://twitter.com/boltapp,Bolt,https://twitter.com/boltapp/status/1201767811925852165,2020-07-07T16:31:35.213Z,https://twitter.com/boltapp,tweets-replies
